"","team","game_id","game_date","FGA_2","FGM_2","FGA_3","FGM_3","FTA","FTM","AST","BLK","STL","TOV","TOV_team","DREB","OREB","F_tech","F_personal","team_score","opponent_team_score","largest_lead","notD1_incomplete","OT_length_min_tot","rest_days","attendance","tz_dif_H_E","prev_game_dist","home_away","home_away_NS","travel_dist","region"
"4747","mcneese_cowgirls","game_2022_4552","2022-02-24","29","19","20","7","25","17","20","1","8","20","1","34","7","1","18","76","65","16","FALSE",NA,"5","1102","0","322","home","1","0",NA
"4748","mcneese_cowgirls","game_2022_4193","2022-02-17","43","19","19","2","23","19","9","3","13","24","0","34","17","1","27","63","53","13","FALSE",NA,"5","611","0","306","away","-1","236",NA
"4749","mcneese_cowgirls","game_2022_5001","2022-03-05","32","13","20","8","16","11","13","2","10","16","2","23","9","0","19","61","68","3","FALSE",NA,"7","359","0","219","away","-1","219",NA
"4750","mcneese_cowgirls","game_2022_4674","2022-02-26","33","20","15","5","24","18","13","0","11","19","2","24","8","0","14","73","65","11","FALSE",NA,"2","1153","0","0","home","1","0",NA
"4751","mcneese_cowgirls","game_2022_5182","2022-03-11","38","16","28","4","23","19","15","2","6","20","1","23","19","1","33","63","90","2","FALSE",NA,"6",NA,"0","38","home","0","258",NA
"4752","memphis_tigers","game_2022_973","2021-11-27","64","26","14","2","23","15","10","3","11","8","0","26","27","0","10","73","68","6","FALSE","5","1","401","-2","0","home","0","2598","North"
"4753","memphis_tigers","game_2022_894","2021-11-26","46","28","9","2","17","11","13","3","7","12","2","26","14","2","15","73","65","13","FALSE",NA,"3",NA,"0","3537","away","-1","2598","North"
"4754","memphis_tigers","game_2022_4027","2022-02-13","32","9","20","5","10","5","11","2","5","30","2","26","11","0","17","38","68","4","FALSE",NA,"3","825","0","1143","away","-1","1143","North"
"4755","memphis_tigers","game_2022_2736","2022-01-19","39","11","18","12","19","16","13","3","8","13","2","21","10","0","25","74","81","12","FALSE",NA,"3","603","0","1098","away","-1","567","North"
"4756","memphis_tigers","game_2022_3850","2022-02-10","44","18","23","6","24","20","10","2","10","14","0","20","18","1","25","74","76","6","FALSE",NA,"5","683","0","1098","home","1","0","North"
"4757","memphis_tigers","game_2022_1884","2021-12-20","37","18","25","8","16","11","11","5","7","16","0","26","18","2","13","71","54","15","FALSE",NA,"16","786","0","0","home","1","0","North"
"4758","memphis_tigers","game_2022_5069","2022-03-07","41","16","18","6","15","9","17","8","7","18","1","29","15","0","13","59","48","18","FALSE",NA,"5",NA,"0","725","home","0","725","North"
"4759","memphis_tigers","game_2022_351","2021-11-14","62","28","12","2","34","27","9","6","10","13","1","35","23","0","23","89","58","32","FALSE",NA,"5","711","0","0","home","1","0","North"
"4760","memphis_tigers","game_2022_3277","2022-01-29","38","17","18","8","11","6","11","3","11","18","0","21","7","0","18","64","61","8","FALSE",NA,"3","912","0","546","home","1","0","North"
"4761","memphis_tigers","game_2022_5096","2022-03-08","43","16","11","4","11","9","12","7","5","13","2","24","9","0","15","53","63","7","FALSE",NA,"1",NA,"-1","0","away","0","725","North"
"4762","memphis_tigers","game_2022_643","2021-11-20","36","20","20","7","18","14","20","3","7","15","0","31","15","2","14","75","46","38","FALSE",NA,"2","688","0","220","home","1","0","North"
"4763","memphis_tigers","game_2022_4125","2022-02-16","42","20","13","7","13","11","17","6","4","14","0","28","10","0","12","72","54","22","FALSE",NA,"3","535","0","1803","away","-1","674","North"
"4764","memphis_tigers","game_2022_2177","2022-01-05","45","19","19","6","17","13","11","2","5","14","0","23","18","0","10","69","72","8","FALSE",NA,"16","556","0","0","home","1","0","North"
"4765","memphis_tigers","game_2022_555","2021-11-18","36","12","13","5","16","11","6","1","3","16","1","23","9","0","14","50","55","6","FALSE",NA,"4","763","0","220","away","-1","220","North"
"4766","memphis_tigers","game_2022_792","2021-11-23","35","15","18","5","11","8","7","3","4","15","0","25","12","0","16","53","51","7","FALSE",NA,"3","627","0","1000","away","-1","1000","North"
"4767","memphis_tigers","game_2022_2927","2022-01-22","34","14","10","5","18","14","11","2","6","13","0","25","6","0","16","57","53","7","FALSE",NA,"3","651","0","567","home","1","0","North"
"4768","memphis_tigers","game_2022_1111","2021-11-30","32","10","24","7","9","3","9","4","8","17","2","21","13","0","15","44","71","0","FALSE",NA,"3","1742","0","2856","away","-1","309","North"
"4769","memphis_tigers","game_2022_3068","2022-01-26","35","19","15","5","20","15","6","3","5","21","1","21","7","0","17","68","80","4","FALSE",NA,"4","1068","0","546","away","-1","546","North"
"4770","memphis_tigers","game_2022_1292","2021-12-04","30","14","6","1","40","26","10","2","9","22","0","22","9","0","15","57","50","11","FALSE",NA,"4","802","0","309","home","1","0","North"
"4771","memphis_tigers","game_2022_2641","2022-01-16","42","16","15","5","8","3","11","10","5","25","4","31","17","0","13","50","49","8","FALSE",NA,"8","1292","0","725","away","-1","725","North"
"4772","memphis_tigers","game_2022_77","2021-11-09","48","23","18","7","23","17","8","7","12","18","0","28","19","0","14","84","64","22","FALSE",NA,NA,"521","0",NA,"home","1","0","North"
"4773","memphis_tigers","game_2022_2292","2022-01-08","38","8","18","4","24","16","6","2","8","8","1","24","10","0","17","44","63","0","FALSE",NA,"3","1208","0","0","home","1","0","North"
"4774","memphis_tigers","game_2022_4483","2022-02-23","48","15","15","3","24","19","6","0","3","12","0","18","22","0","17","58","71","0","FALSE",NA,"4","678","0","656","away","-1","656","North"
"4775","memphis_tigers","game_2022_3613","2022-02-05","36","11","19","7","22","14","11","4","3","14","1","26","16","1","18","57","71","8","FALSE",NA,"3","2712","0","1098","away","-1","1098","North"
"4776","memphis_tigers","game_2022_4340","2022-02-19","34","17","18","5","21","12","9","5","4","20","0","24","10","0","17","61","68","7","FALSE",NA,"3","982","0","674","home","1","0","North"
"4777","memphis_tigers","game_2022_3408","2022-02-02","43","17","21","5","21","17","10","6","7","14","2","35","13","0","14","66","54","12","FALSE",NA,"4","1148","0","0","home","1","0","North"
"4778","memphis_tigers","game_2022_4825","2022-03-02","35","14","14","3","23","19","10","3","11","17","1","27","12","0","10","56","53","5","FALSE",NA,"7","1321","0","656","home","1","0","North"
"4779","mercer_bears","game_2022_3461","2022-02-03","47","18","8","5","15","8","8","7","5","13","0","37","4","0","19","59","53","13","FALSE",NA,"19","1134","0","189","away","-1","292","North"
"4780","mercer_bears","game_2022_4191","2022-02-17","59","28","11","4","10","6","12","3","5","11","0","34","6","0","17","74","57","22","FALSE",NA,"12","453","0","167","away","-1","281","North"
"4781","mercer_bears","game_2022_4925","2022-03-03","51","23","13","8","16","15","12","4","4","8","0","25","12","0","12","85","46","41","FALSE",NA,"5",NA,"0","452","home","0","321","North"
"4782","mercer_bears","game_2022_3586","2022-02-05","49","21","16","11","10","7","13","8","9","9","0","30","11","0","7","82","48","40","FALSE",NA,"2","547","0","291","away","-1","411","North"
"4783","mercer_bears","game_2022_4307","2022-02-19","53","26","8","3","13","10","10","4","5","13","0","29","11","0","16","71","64","10","FALSE",NA,"2","427","0","36","away","-1","256","North"
"4784","mercer_bears","game_2022_823","2021-11-24","50","16","12","4","8","4","10","5","6","13","1","27","12","0","10","48","55","0","FALSE",NA,"3","792","0","575","away","-1","355","North"
"4785","mercer_bears","game_2022_1236","2021-12-03","45","14","6","3","14","12","6","2","6","19","2","33","7","0","12","49","59","5","FALSE",NA,"7","3227","0","596","away","-1","424","North"
"4786","mercer_bears","game_2022_4670","2022-02-26","52","22","8","2","21","14","16","6","6","11","0","18","10","0","20","64","55","15","FALSE",NA,"7","446","0","437","away","-1","299","North"
"4787","mercer_bears","game_2022_2467","2022-01-13","49","25","6","1","16","13","13","3","11","12","0","16","7","0","14","66","60","8","FALSE",NA,"39","382","0","625","away","-1","510","North"
"4788","mercer_bears","game_2022_875","2021-11-26","52","22","7","3","22","14","7","11","5","14","1","34","10","0","13","67","53","18","FALSE",NA,"2","145","0","295","away","-1","480","North"
"4789","mercer_bears","game_2022_4960","2022-03-04","50","27","8","2","8","5","9","3","11","14","0","33","8","0","16","65","35","34","FALSE",NA,"1",NA,"0","0","home","0","321","North"
"4790","mercer_bears","game_2022_703","2021-11-21","46","22","7","4","12","7","10","2","7","19","0","24","10","0","20","63","50","15","FALSE",NA,"3","291","0","215","away","-1","330","North"
"4791","mercer_bears","game_2022_1344","2021-12-05","50","27","8","3","16","8","19","4","10","20","1","23","9","0","14","71","70","22","FALSE","5","2","255","0","47","away","-1","471","North"
"4792","mercer_bears","game_2022_541","2021-11-18","51","15","6","2","20","16","3","5","4","11","0","21","7","1","25","52","67","9","FALSE",NA,NA,"1831","0",NA,"away","-1","129","North"
"4793","mercer_bears","game_2022_5059","2022-03-06","42","24","11","4","13","13","12","3","4","10","1","25","6","0","18","73","54","25","FALSE",NA,"2","905","0","0","home","0","321","North"
"4794","mercer_bears","game_2022_2562","2022-01-15","35","15","22","9","18","12","13","1","9","10","0","15","13","0","19","69","58","12","FALSE",NA,"2","384","0","315","away","-1","283","North"
"4795","mercyhurst_lakers","game_2022_674","2021-11-20","27","9","22","6","16","10","10","0","7","27","2","23","4","0","27","46","90","2","TRUE",NA,NA,NA,NA,NA,"away","0",NA,NA
"4796","merrimack_warriors","game_2022_23","2021-11-09","48","18","15","4","16","9","12","3","5","11","0","17","12","0","10","57","87","0","FALSE",NA,NA,"454","0",NA,"away","-1","266",NA
"4797","merrimack_warriors","game_2022_1802","2021-12-18","42","20","16","4","13","11","9","0","5","13","1","28","9","0","12","63","49","14","FALSE",NA,"9","119","0","295","away","-1","295",NA
"4798","merrimack_warriors","game_2022_255","2021-11-12","42","10","21","4","22","10","6","1","9","23","1","17","18","0","19","42","106","0","FALSE",NA,"3","5455",NA,"363","away","-1","138",NA
"4799","merrimack_warriors","game_2022_427","2021-11-16","42","17","16","7","18","10","15","2","6","20","1","30","19","0","11","65","52","18","FALSE",NA,"4","511",NA,"138","home","1",NA,NA
"4800","merrimack_warriors","game_2022_2223","2022-01-06","42","18","24","9","5","2","13","0","3","17","2","29","6","2","19","65","76","14","FALSE","10","15","103",NA,"52","home","1",NA,NA
"4801","merrimack_warriors","game_2022_729","2021-11-21","38","19","20","6","15","8","10","1","7","19","0","23","12","0","13","64","85","0","FALSE",NA,"5","475","0","422","away","-1","422",NA
"4802","merrimack_warriors","game_2022_2589","2022-01-15","45","16","23","6","15","12","14","2","5","12","1","23","19","0","18","62","70","7","FALSE",NA,"7",NA,"0","672","away","-1","672",NA
"4803","merrimack_warriors","game_2022_993","2021-11-27","28","13","30","11","18","14","14","1","5","17","3","20","11","0","14","73","65","10","FALSE",NA,"6","120",NA,"422","home","1",NA,NA
"4804","merrimack_warriors","game_2022_1125","2021-11-30","28","12","27","16","7","3","24","2","5","29","3","20","12","0","11","75","99","0","FALSE",NA,"3","304","0","33","away","-1","33",NA
"4805","merrimack_warriors","game_2022_1352","2021-12-05","32","14","25","8","5","4","18","2","5","27","4","25","9","0","20","56","90","0","FALSE",NA,"5","3541","0","1232","away","-1","1245",NA
"4806","merrimack_warriors","game_2022_1502","2021-12-09","37","13","19","7","7","5","13","3","6","21","3","23","11","0","12","52","66","7","FALSE",NA,"4","606",NA,"1245","home","1",NA,NA
"4807","merrimack_warriors","game_2022_3159","2022-01-27","51","26","19","10","12","10","19","3","5","11","0","32","11","0","17","92","55","42","FALSE",NA,"4","167",NA,"346","home","1",NA,NA
"4808","merrimack_warriors","game_2022_2288","2022-01-08","41","15","20","5","12","8","11","4","4","14","0","24","10","0","17","53","69","4","FALSE",NA,"2","94",NA,"0","home","1",NA,NA
"4809","merrimack_warriors","game_2022_3481","2022-02-03","48","21","17","3","14","7","11","3","4","20","0","21","15","0","20","58","68","5","FALSE",NA,"7","637",NA,"0","home","1",NA,NA
"4810","merrimack_warriors","game_2022_1955","2021-12-22","32","18","23","8","18","10","16","2","12","24","0","28","13","0","17","70","64","15","FALSE","5","4","239","0","293","away","-1","52",NA
"4811","merrimack_warriors","game_2022_4208","2022-02-17","34","16","14","3","17","8","9","1","5","14","0","28","7","0","18","49","55","1","FALSE",NA,"6","372","0","137","away","-1","316",NA
"4812","merrimack_warriors","game_2022_2987","2022-01-23","30","15","16","6","27","20","17","0","7","21","3","31","7","0","19","68","57","11","FALSE",NA,"2","202","0","265","away","-1","346",NA
"4813","merrimack_warriors","game_2022_4334","2022-02-19","43","19","17","4","10","6","11","3","10","17","1","26","6","0","15","56","61","6","FALSE",NA,"2","383","0","72","away","-1","246",NA
"4814","merrimack_warriors","game_2022_2660","2022-01-17","49","24","18","5","13","7","14","0","5","13","0","20","15","0","18","70","78","0","FALSE",NA,"2","253","0","143","away","-1","617",NA
"4815","merrimack_warriors","game_2022_3611","2022-02-05","41","22","16","5","10","10","8","3","8","17","2","24","7","0","20","69","64","20","FALSE",NA,"2","237",NA,"0","home","1",NA,NA
"4816","merrimack_warriors","game_2022_3877","2022-02-11","44","18","25","8","15","6","13","3","9","8","0","21","16","0","14","66","75","5","FALSE",NA,"2","1101","0","179","away","-1","179",NA
"4817","merrimack_warriors","game_2022_2828","2022-01-21","45","17","20","8","15","9","18","5","7","10","0","25","11","0","20","67","73","13","FALSE",NA,"4","120","0","545","away","-1","93",NA
"4818","merrimack_warriors","game_2022_4699","2022-02-26","36","21","18","8","20","10","15","3","7","15","1","31","6","0","12","76","66","14","FALSE",NA,"2","615",NA,"0","home","1",NA,NA
"4819","merrimack_warriors","game_2022_4892","2022-03-03","43","18","17","5","23","16","12","1","6","19","0","22","13","0","17","67","79","6","FALSE",NA,"5","623",NA,"0","home","1",NA,NA
"4820","merrimack_warriors","game_2022_3792","2022-02-09","42","22","21","6","14","12","17","2","12","18","1","30","12","0","20","74","65","12","FALSE",NA,"4","313",NA,"0","home","1",NA,NA
"4821","merrimack_warriors","game_2022_4569","2022-02-24","39","21","11","3","15","8","11","0","10","17","0","18","10","0","13","59","61","7","FALSE",NA,"5","568",NA,"246","home","1",NA,NA
"4822","miami_hurricanes","game_2022_848","2021-11-25","35","12","19","4","16","11","7","1","11","16","0","15","13","0","12","47","62","1","FALSE",NA,"7",NA,"1","300","away","0","300","North"
"4823","miami_hurricanes","game_2022_2344","2022-01-09","40","15","26","9","9","7","12","4","8","14","0","17","21","0","16","64","76","5","FALSE",NA,"3","1873","0","0","home","1","0","North"
"4824","miami_hurricanes","game_2022_4943","2022-03-04","34","16","21","8","5","5","17","0","9","18","0","16","9","0","15","61","59","2","FALSE",NA,"1",NA,"0","0","away","0","1158","North"
"4825","miami_hurricanes","game_2022_2630","2022-01-16","32","15","16","4","7","4","11","3","10","15","0","28","3","0","18","46","45","4","FALSE",NA,"3","1256","0","1030","home","1","0","North"
"4826","miami_hurricanes","game_2022_2769","2022-01-20","26","8","31","11","17","10","10","4","11","20","0","28","19","0","18","59","52","8","FALSE",NA,"2","2190","0","661","away","-1","661","North"
"4827","miami_hurricanes","game_2022_3661","2022-02-06","41","11","25","4","9","4","12","2","7","18","2","22","12","0","24","38","85","0","FALSE",NA,"3","2759",NA,"1144","away","-1","1144","North"
"4828","miami_hurricanes","game_2022_2974","2022-01-23","39","24","13","2","18","12","16","4","13","17","2","17","9","0","20","66","79","3","FALSE",NA,"3","914","0","1760","away","-1","2028","North"
"4829","miami_hurricanes","game_2022_4764","2022-02-27","36","22","22","8","12","8","17","3","9","15","0","31","15","0","12","76","40","39","FALSE",NA,"3",NA,"0","1283","home","1","0","North"
"4830","miami_hurricanes","game_2022_2693","2022-01-18","45","14","13","4","11","9","8","4","9","14","1","25","10","0","14","49","58","2","FALSE",NA,"2","1443","0","0","home","1","0","North"
"4831","miami_hurricanes","game_2022_1585","2021-12-12","46","27","23","8","8","8","19","3","10","21","0","38","19","0","14","86","45","41","FALSE",NA,"6","1609","0","0","home","1","0","North"
"4832","miami_hurricanes","game_2022_3372","2022-02-01","34","19","17","5","17","13","14","3","6","17","1","20","9","0","12","66","69","9","FALSE",NA,"5",NA,"0","1158","home","1","0","North"
"4833","miami_hurricanes","game_2022_933","2021-11-27","41","15","18","5","12","6","11","1","15","12","0","23","5","0","25","51","53","4","FALSE",NA,"2",NA,"-2","0","home","0","300","North"
"4834","miami_hurricanes","game_2022_1381","2021-12-05","33","17","24","7","18","15","15","6","9","16","0","26","15","0","16","70","63","9","FALSE",NA,"3","1246","0","1512","home","1","0","North"
"4835","miami_hurricanes","game_2022_4013","2022-02-13","32","18","17","9","16","13","19","1","12","17","1","17","6","0","16","76","59","22","FALSE",NA,"3","2034","0","1862","home","1","0","North"
"4836","miami_hurricanes","game_2022_4088","2022-02-15","25","11","21","10","26","19","17","9","13","24","1","24","9","0","18","71","55","24","FALSE",NA,"2","1478","0","1383","away","-1","1383","North"
"4837","miami_hurricanes","game_2022_5048","2022-03-06","35","14","19","3","12","10","7","3","5","14","0","28","10","0","15","47","60","5","FALSE",NA,"1","9253","0","0","away","0","1158","North"
"4838","miami_hurricanes","game_2022_220","2021-11-12","35","11","24","8","17","9","14","7","8","28","1","29","22","0","23","55","43","20","FALSE",NA,"3","1128","0","0","home","1","0","North"
"4839","miami_hurricanes","game_2022_2209","2022-01-06","39","12","18","4","16","10","10","6","11","10","0","24","11","0","15","46","47","5","FALSE",NA,"25","1135","0","0","home","1","0","North"
"4840","miami_hurricanes","game_2022_1193","2021-12-02","39","17","19","9","16","13","15","1","9","12","1","15","7","0","24","74","82","3","FALSE",NA,"5","4367","0","1548","away","-1","1512","North"
"4841","miami_hurricanes","game_2022_3437","2022-02-03","53","24","15","5","12","8","21","2","6","14","1","40","13","0","14","71","65","16","FALSE",NA,"2",NA,"0","0","home","1","0","North"
"4842","miami_hurricanes","game_2022_3817","2022-02-10","30","9","27","10","11","5","14","4","9","24","2","21","15","0","16","53","69","2","FALSE",NA,"4","4906","0","895","away","-1","1862","North"
"4843","miami_hurricanes","game_2022_8","2021-11-09","30","12","33","11","21","15","19","7","7","19","0","36","15","1","24","72","67","17","FALSE",NA,NA,"1102","0",NA,"home","1","0","North"
"4844","miami_hurricanes","game_2022_2450","2022-01-13","45","26","12","4","9","5","12","1","8","23","0","24","12","0","19","69","60","13","FALSE",NA,"4","408","0","1030","away","-1","1030","North"
"4845","miami_hurricanes","game_2022_4162","2022-02-17","34","18","18","3","20","15","10","2","10","13","1","29","6","0","18","60","50","17","FALSE",NA,"2","1298","0","1383","home","1","0","North"
"4846","miami_hurricanes","game_2022_3118","2022-01-27","36","19","21","6","11","10","14","3","5","12","1","27","13","2","16","66","59","9","FALSE",NA,"4","1690","0","1043","away","-1","1158","North"
"4847","miami_hurricanes","game_2022_5022","2022-03-05","35","14","20","7","14","8","12","3","4","14","1","25","11","0","12","57","54","12","FALSE",NA,"1","7923","0","0","away","0","1158","North"
"4848","miami_hurricanes","game_2022_4529","2022-02-24","43","19","13","4","20","13","7","2","9","14","0","24","6","0","21","63","70","7","FALSE",NA,"4","1522","0","528","away","-1","1283","North"
"4849","miami_hurricanes","game_2022_529","2021-11-18","42","17","25","4","15","10","6","3","12","17","1","20","19","0","20","56","46","17","FALSE",NA,"6","1087","0","0","home","1","0","North"
"4850","miami_hurricanes","game_2022_1403","2021-12-06","44","27","22","5","16","9","20","1","13","19","0","26","15","0","22","78","65","23","FALSE",NA,"1","1123","0","0","home","1","0","North"
"4851","miami_hurricanes","game_2022_4900","2022-03-03","35","18","13","3","21","16","14","6","9","15","0","26","3","0","13","61","55","8","FALSE",NA,"4",NA,"0","1158","home","0","1158","North"
"4852","miami_hurricanes","game_2022_4395","2022-02-20","40","17","11","4","9","5","11","2","11","14","0","24","6","0","16","51","39","19","FALSE",NA,"3","2038","0","984","away","-1","984","North"
"4853","miami_oh_redhawks","game_2022_178","2021-11-10","57","32","17","6","4","3","10","2","10","14","1","24","20","0","12","85","60","36","FALSE",NA,NA,"388","0",NA,"away","-1","293",NA
"4854","miami_oh_redhawks","game_2022_379","2021-11-14","44","24","21","2","17","11","12","1","5","22","1","30","17","0","17","65","72","11","FALSE",NA,"4","1121","0","183","away","-1","309",NA
"4855","miami_oh_redhawks","game_2022_2075","2022-01-01","46","25","17","6","19","15","16","1","6","19","0","30","10","0","19","83","88","0","FALSE",NA,"13","325","0","213","home","1","0",NA
"4856","miami_oh_redhawks","game_2022_516","2021-11-17","33","15","26","13","13","8","14","4","15","29","0","21","18","0","24","77","73","7","FALSE",NA,"3","1097","0","338","away","-1","45",NA
"4857","miami_oh_redhawks","game_2022_2707","2022-01-19","29","15","30","7","10","10","12","4","17","20","0","24","9","0","19","61","56","5","FALSE",NA,"2","234","0","0","home","1","0",NA
"4858","miami_oh_redhawks","game_2022_4066","2022-02-14","41","25","13","1","9","8","10","3","7","22","0","19","8","0","15","61","94","3","FALSE",NA,"2","1218","0","228","away","-1","228",NA
"4859","miami_oh_redhawks","game_2022_827","2021-11-24","40","16","24","7","6","6","17","5","13","19","0","22","7","0","23","59","70","0","FALSE",NA,"7","332","0","45","home","1","0",NA
"4860","miami_oh_redhawks","game_2022_1079","2021-11-28","41","15","19","4","14","10","8","3","5","17","1","26","14","0","17","52","69","2","FALSE",NA,"4","311","0","361","away","-1","361",NA
"4861","miami_oh_redhawks","game_2022_1703","2021-12-15","49","22","22","3","7","5","17","1","15","19","0","22","21","0","22","58","60","11","FALSE",NA,"3","163","0","0","home","1","0",NA
"4862","miami_oh_redhawks","game_2022_1854","2021-12-19","36","21","30","9","13","7","16","5","5","18","0","24","14","0","22","76","82","2","FALSE",NA,"4","3006","0","213","away","-1","213",NA
"4863","miami_oh_redhawks","game_2022_1310","2021-12-04","50","29","23","7","7","2","22","2","12","25","0","27","20","0","21","81","73","14","FALSE",NA,"6","341","0","361","home","1","0",NA
"4864","miami_oh_redhawks","game_2022_1635","2021-12-12","35","18","32","12","11","8","22","3","17","20","0","24","12","0","25","80","62","18","FALSE",NA,"8","437","0","0","home","1","0",NA
"4865","miami_oh_redhawks","game_2022_3386","2022-02-02","46","20","13","5","17","9","9","0","9","11","2","18","11","0","24","64","74","2","FALSE",NA,"4","2943","0","259","away","-1","259",NA
"4866","miami_oh_redhawks","game_2022_4456","2022-02-23","50","17","17","5","5","3","12","2","13","10","1","21","10","0","21","52","61","0","FALSE",NA,"4","436","0","620","home","1","0",NA
"4867","miami_oh_redhawks","game_2022_2388","2022-01-12","42","18","16","3","14","8","9","3","10","19","0","19","11","0","23","53","66","2","FALSE",NA,"11","485","0","0","home","1","0",NA
"4868","miami_oh_redhawks","game_2022_4613","2022-02-26","41","19","24","7","21","17","12","3","5","15","0","27","9","0","29","76","81","7","FALSE",NA,"3","645","0","0","home","1","0",NA
"4869","miami_oh_redhawks","game_2022_2682","2022-01-17","41","15","23","8","10","9","18","4","5","24","0","30","17","0","20","63","60","8","FALSE",NA,"5","171","0","0","home","1","0",NA
"4870","miami_oh_redhawks","game_2022_2854","2022-01-22","47","12","21","6","13","12","14","5","13","14","0","19","14","0","21","54","63","0","FALSE",NA,"3",NA,"0","0","home","1","0",NA
"4871","miami_oh_redhawks","game_2022_4254","2022-02-19","38","22","24","6","14","9","16","0","6","21","0","24","14","0","24","71","83","2","FALSE",NA,"3","2214","0","397","away","-1","620",NA
"4872","miami_oh_redhawks","game_2022_4802","2022-03-02","41","18","19","5","17","13","11","0","8","19","0","25","10","1","19","64","73","2","FALSE",NA,"4",NA,"0","229","away","-1","229",NA
"4873","miami_oh_redhawks","game_2022_3754","2022-02-09","49","20","12","4","16","11","11","3","8","17","0","27","9","0","23","63","86","2","FALSE",NA,"2","332","0","340","home","1","0",NA
"4874","miami_oh_redhawks","game_2022_3709","2022-02-07","44","19","23","6","6","5","12","3","3","12","1","19","13","0","23","61","83","2","FALSE",NA,"2","989","0","374","away","-1","340",NA
"4875","miami_oh_redhawks","game_2022_4100","2022-02-16","49","19","15","4","13","11","8","3","13","19","1","30","9","0","14","61","70","0","FALSE",NA,"2","1095","0","96","away","-1","318",NA
"4876","miami_oh_redhawks","game_2022_3535","2022-02-05","47","22","17","7","18","15","14","4","5","6","0","24","10","0","20","80","67","15","FALSE",NA,"3","1065","0","181","away","-1","316",NA
"4877","miami_oh_redhawks","game_2022_3025","2022-01-24","45","21","16","4","13","10","15","3","11","21","2","27","9","0","21","64","67","2","FALSE",NA,"2","1022","0","94","away","-1","94",NA
"4878","miami_oh_redhawks","game_2022_3045","2022-01-26","47","13","22","7","16","12","8","0","15","14","0","22","14","0","19","59","70","0","FALSE",NA,"2","1332","0","382","away","-1","455",NA
"4879","miami_oh_redhawks","game_2022_3900","2022-02-12","48","26","18","7","22","17","16","4","9","17","0","31","12","0","18","90","77","24","FALSE",NA,"3",NA,"0","0","home","1","0",NA
"4880","miami_oh_redhawks","game_2022_3201","2022-01-29","46","22","23","6","11","7","16","6","5","20","0","33","12","0","27","69","80","3","FALSE",NA,"3","290","0","455","home","1","0",NA
"4881","miami_oh_redhawks","game_2022_4975","2022-03-05","43","17","23","8","16","14","16","1","16","13","1","19","12","0","23","72","73","5","FALSE",NA,"3","645","0","202","away","-1","325",NA
"4882","michigan_state_spartans","game_2022_1195","2021-12-02","36","12","25","10","23","17","18","6","6","13","0","23","11","0","19","71","76","6","FALSE",NA,"4","4581","0","0","home","1","0","South"
"4883","michigan_state_spartans","game_2022_597","2021-11-19","40","26","24","9","25","21","24","5","13","16","0","20","14","0","22","100","60","42","FALSE",NA,"3","2533","0","0","home","1","0","South"
"4884","michigan_state_spartans","game_2022_811","2021-11-23","36","20","22","5","9","8","14","5","10","21","0","26","9","0","21","63","66","8","FALSE",NA,"2","213","0","25","away","-1","904","South"
"4885","michigan_state_spartans","game_2022_4418","2022-02-21","45","17","24","9","15","10","21","1","4","12","0","26","15","0","16","71","79","2","FALSE",NA,"5","2985","0","403","home","1","0","South"
"4886","michigan_state_spartans","game_2022_1935","2021-12-21","45","12","10","4","24","18","9","4","6","19","0","24","13","0","14","54","74","6","FALSE",NA,"12",NA,"0","1888","home","0","1888","South"
"4887","michigan_state_spartans","game_2022_3800","2022-02-10","37","17","13","6","18","11","17","6","7","18","2","21","10","0","16","63","57","10","FALSE",NA,"4","4764","0","746","home","1","0","South"
"4888","michigan_state_spartans","game_2022_1320","2021-12-05","42","19","17","4","19","11","15","2","4","19","0","30","8","0","17","61","88","2","FALSE",NA,"3","6942",NA,"594","away","-1","594","South"
"4889","michigan_state_spartans","game_2022_891","2021-11-26","41","27","20","6","17","12","27","8","5","10","0","24","13","0","14","84","71","17","FALSE",NA,"3","1219","0","415","away","-1","560","South"
"4890","michigan_state_spartans","game_2022_113","2021-11-09","34","18","28","17","8","6","26","2","16","9","0","24","7","0","11","93","31","62","FALSE",NA,NA,"3203","0",NA,"home","1","0","South"
"4891","michigan_state_spartans","game_2022_2959","2022-01-23","35","13","24","10","26","18","22","7","6","13","1","24","15","0","14","74","71","6","FALSE",NA,"7","2899","0","0","home","1","0","South"
"4892","michigan_state_spartans","game_2022_2322","2022-01-09","45","21","18","2","16","11","13","2","7","14","2","18","18","0","17","59","69","5","FALSE",NA,"10","4220","0","0","home","1","0","South"
"4893","michigan_state_spartans","game_2022_2053","2021-12-30","43","22","15","2","27","22","12","0","7","13","0","32","13","0","11","72","69","13","FALSE",NA,"9","4122","0","1888","home","1","0","South"
"4894","michigan_state_spartans","game_2022_2622","2022-01-16","34","13","23","11","8","6","20","2","11","15","0","28","8","0","16","65","46","19","FALSE",NA,"4","3241","0","332","home","1","0","South"
"4895","michigan_state_spartans","game_2022_3092","2022-01-27","37","20","20","10","14","9","22","4","5","17","1","31","14","0","18","79","58","21","FALSE",NA,"4","1551","0","910","away","-1","910","South"
"4896","michigan_state_spartans","game_2022_4094","2022-02-16","39","23","11","5","16","13","17","2","9","15","1","18","9","0","11","74","67","13","FALSE",NA,"4","2166","0","497","away","-1","403","South"
