"","game_id","Wteam_name","Lteam_name","Wscore","Lscore","region"
"1928","game_2022_2911","south_dakota_coyotes","south_dakota_coyotes",70,43,"West"
"1929","game_2022_2912","south_dakota_state_jackrabbits","south_dakota_state_jackrabbits",114,50,"West"
"1930","game_2022_2913","tarleton_state_texans","tarleton_state_texans",57,56,NA
"1931","game_2022_2914","ut_rio_grande_valley_vaqueros","ut_rio_grande_valley_vaqueros",75,68,NA
"1932","game_2022_2915","lamar_cardinals","lamar_cardinals",59,55,NA
"1933","game_2022_2916","grand_canyon_lopes","grand_canyon_lopes",73,54,"West"
"1934","game_2022_2917","california_baptist_lancers","california_baptist_lancers",77,71,"West"
"1935","game_2022_2918","oakland_golden_grizzlies","oakland_golden_grizzlies",66,62,NA
"1936","game_2022_2919","northern_kentucky_norse","northern_kentucky_norse",82,79,"South"
"1937","game_2022_292","western_illinois_leathernecks","western_illinois_leathernecks",73,46,NA
"1938","game_2022_2920","youngstown_state_penguins","youngstown_state_penguins",61,44,NA
"1939","game_2022_2921","cleveland_state_vikings","cleveland_state_vikings",80,58,"South"
"1940","game_2022_2922","columbia_lions","columbia_lions",60,52,NA
"1941","game_2022_2923","harvard_crimson","harvard_crimson",89,47,NA
"1942","game_2022_2924","princeton_tigers","princeton_tigers",78,35,NA
"1943","game_2022_2925","yale_bulldogs","yale_bulldogs",63,53,NA
"1944","game_2022_2926","tulane_green_wave","tulane_green_wave",67,52,"North"
"1945","game_2022_2927","memphis_tigers","memphis_tigers",57,53,"North"
"1946","game_2022_2928","south_florida_bulls","south_florida_bulls",75,67,"North"
"1947","game_2022_2929","cincinnati_bearcats","cincinnati_bearcats",61,57,NA
"1948","game_2022_293","creighton_bluejays","creighton_bluejays",71,51,"West"
"1949","game_2022_2930","charlotte_49ers","charlotte_49ers",88,83,"North"
"1950","game_2022_2931","marshall_thundering_herd","marshall_thundering_herd",57,44,NA
"1951","game_2022_2932","louisiana_tech_lady_techsters","louisiana_tech_lady_techsters",58,52,"North"
"1952","game_2022_2933","middle_tennessee_blue_raiders","middle_tennessee_blue_raiders",81,71,"North"
"1953","game_2022_2934","old_dominion_monarchs","old_dominion_monarchs",67,57,"West"
"1954","game_2022_2935","western_kentucky_lady_toppers","western_kentucky_lady_toppers",87,66,NA
"1955","game_2022_2936","norfolk_state_spartans","norfolk_state_spartans",71,60,NA
"1956","game_2022_2937","north_carolina_central_eagles","north_carolina_central_eagles",75,54,NA
"1957","game_2022_2938","morgan_state_lady_bears","morgan_state_lady_bears",67,61,NA
"1958","game_2022_294","green_bay_phoenix","green_bay_phoenix",71,54,"South"
"1959","game_2022_2940","austin_peay_governors","austin_peay_governors",72,69,"South"
"1960","game_2022_2941","tennessee_tech_golden_eagles","tennessee_tech_golden_eagles",57,55,"North"
"1961","game_2022_2942","eastern_illinois_panthers","eastern_illinois_panthers",68,44,"South"
"1962","game_2022_2943","siu_edwardsville_cougars","siu_edwardsville_cougars",77,52,NA
"1963","game_2022_2944","murray_state_racers","murray_state_racers",65,49,"South"
"1964","game_2022_2945","american_university_eagles","american_university_eagles",53,49,"East"
"1965","game_2022_2946","lehigh_mountain_hawks","lehigh_mountain_hawks",79,67,NA
"1966","game_2022_2947","alabama_am_bulldogs","alabama_am_bulldogs",71,67,NA
"1967","game_2022_2948","navy_midshipmen","navy_midshipmen",61,60,NA
"1968","game_2022_2949","jackson_state_lady_tigers","jackson_state_lady_tigers",82,49,NA
"1969","game_2022_295","new_mexico_state_aggies","new_mexico_state_aggies",57,48,NA
"1970","game_2022_2950","prairie_view_am_lady_panthers","prairie_view_am_lady_panthers",61,58,"North"
"1971","game_2022_2951","colgate_raiders","colgate_raiders",49,47,NA
"1972","game_2022_2952","holy_cross_crusaders","holy_cross_crusaders",63,62,"East"
"1973","game_2022_2953","arkansas_razorbacks","arkansas_razorbacks",74,54,"North"
"1974","game_2022_2954","alabama_crimson_tide","alabama_crimson_tide",75,68,"North"
"1975","game_2022_2955","florida_gators","florida_gators",73,72,"North"
"1976","game_2022_2956","tennessee_lady_volunteers","tennessee_lady_volunteers",63,55,"North"
"1977","game_2022_2957","ole_miss_rebels","ole_miss_rebels",63,54,"South"
"1978","game_2022_2958","missouri_tigers","missouri_tigers",78,69,"South"
"1979","game_2022_2959","michigan_state_spartans","michigan_state_spartans",74,71,"South"
"1980","game_2022_296","ut_arlington_mavericks","ut_arlington_mavericks",72,54,NA
"1981","game_2022_2960","maryland_terrapins","maryland_terrapins",87,59,NA
"1982","game_2022_2961","ohio_state_buckeyes","ohio_state_buckeyes",80,71,"South"
"1983","game_2022_2962","wisconsin_badgers","wisconsin_badgers",69,57,NA
"1984","game_2022_2963","drexel_dragons","drexel_dragons",70,62,"East"
"1985","game_2022_2964","elon_phoenix","elon_phoenix",62,58,"North"
"1986","game_2022_2965","james_madison_dukes","james_madison_dukes",64,55,"North"
"1987","game_2022_2966","towson_tigers","towson_tigers",72,49,"East"
"1988","game_2022_2967","northeastern_huskies","northeastern_huskies",67,57,NA
"1989","game_2022_2968","baylor_bears","baylor_bears",87,61,"West"
"1990","game_2022_2969","valparaiso_beacons","valparaiso_beacons",74,62,NA
"1991","game_2022_297","abilene_christian_wildcats","abilene_christian_wildcats",72,53,"West"
"1992","game_2022_2970","georgia_tech_yellow_jackets","georgia_tech_yellow_jackets",55,38,"North"
"1993","game_2022_2971","louisville_cardinals","louisville_cardinals",72,60,"South"
"1994","game_2022_2972","nc_state_wolfpack","nc_state_wolfpack",51,45,"East"
"1995","game_2022_2973","duke_blue_devils","duke_blue_devils",57,48,NA
"1996","game_2022_2974","boston_college_eagles","boston_college_eagles",79,66,NA
"1997","game_2022_2975","florida_state_seminoles","florida_state_seminoles",75,70,NA
"1998","game_2022_2976","notre_dame_fighting_irish","notre_dame_fighting_irish",77,63,"South"
"1999","game_2022_2977","st_bonaventure_bonnies","st_bonaventure_bonnies",81,74,NA
"2000","game_2022_2978","vermont_catamounts","vermont_catamounts",71,44,NA
"2001","game_2022_2979","rhode_island_rams","rhode_island_rams",68,54,"North"
"2002","game_2022_298","akron_zips","akron_zips",60,50,"South"
"2003","game_2022_2980","dayton_flyers","dayton_flyers",52,48,"South"
"2004","game_2022_2981","la_salle_explorers","la_salle_explorers",77,57,NA
"2005","game_2022_2982","iu_indianapolis_jaguars","iu_indianapolis_jaguars",68,47,"South"
"2006","game_2022_2983","mount_st_marys_mountaineers","mount_st_marys_mountaineers",71,60,NA
"2007","game_2022_2984","fairleigh_dickinson_knights","fairleigh_dickinson_knights",49,36,NA
"2008","game_2022_2985","st_francis_pa_red_flash","st_francis_pa_red_flash",69,66,NA
"2009","game_2022_2986","st_francis_brooklyn_terriers","st_francis_brooklyn_terriers",69,56,NA
"2010","game_2022_2987","merrimack_warriors","merrimack_warriors",68,57,NA
"2011","game_2022_2988","depaul_blue_demons","depaul_blue_demons",94,74,"South"
"2012","game_2022_2989","uconn_huskies","uconn_huskies",75,57,NA
"2013","game_2022_299","cleveland_state_vikings","cleveland_state_vikings",58,49,"South"
"2014","game_2022_2990","utep_miners","utep_miners",71,59,NA
"2015","game_2022_2991","marquette_golden_eagles","marquette_golden_eagles",78,48,NA
"2016","game_2022_2992","villanova_wildcats","villanova_wildcats",74,64,"West"
"2017","game_2022_2993","providence_friars","providence_friars",66,58,NA
"2018","game_2022_2994","ucla_bruins","ucla_bruins",68,58,"West"
"2019","game_2022_2995","arizona_wildcats","arizona_wildcats",75,56,"West"
"2020","game_2022_2996","utah_utes","utah_utes",72,63,NA
"2021","game_2022_2997","kansas_state_wildcats","kansas_state_wildcats",94,65,"West"
"2022","game_2022_2998","longwood_lancers","longwood_lancers",85,58,NA
"2023","game_2022_2999","yale_bulldogs","yale_bulldogs",57,43,NA
"2024","game_2022_3","duke_blue_devils","duke_blue_devils",95,39,NA
"2025","game_2022_30","california_baptist_lancers","california_baptist_lancers",62,59,"West"
"2026","game_2022_300","toledo_rockets","toledo_rockets",73,56,"South"
"2027","game_2022_3000","iowa_hawkeyes","iowa_hawkeyes",82,56,NA
"2028","game_2022_3001","south_carolina_gamecocks","south_carolina_gamecocks",85,30,"North"
"2029","game_2022_3002","michigan_wolverines","michigan_wolverines",79,66,"South"
"2030","game_2022_3003","southern_utah_thunderbirds","southern_utah_thunderbirds",85,75,"West"
"2031","game_2022_3004","utah_valley_wolverines","utah_valley_wolverines",65,51,NA
"2032","game_2022_3005","howard_bison","howard_bison",70,64,NA
"2033","game_2022_3006","south_carolina_state_lady_bulldogs","south_carolina_state_lady_bulldogs",53,48,NA
"2034","game_2022_3007","maryland_eastern_shore_hawks","maryland_eastern_shore_hawks",81,59,NA
"2035","game_2022_3008","tennessee_tech_golden_eagles","tennessee_tech_golden_eagles",65,60,"South"
"2036","game_2022_3009","ut_martin_skyhawks","ut_martin_skyhawks",64,50,NA
"2037","game_2022_301","fordham_rams","fordham_rams",82,63,NA
"2038","game_2022_3010","alabama_am_bulldogs","alabama_am_bulldogs",70,64,NA
"2039","game_2022_3011","jackson_state_lady_tigers","jackson_state_lady_tigers",90,34,NA
"2040","game_2022_3012","texas_southern_tigers","texas_southern_tigers",67,64,"North"
"2041","game_2022_3013","norfolk_state_spartans","norfolk_state_spartans",64,52,NA
"2042","game_2022_3014","southern_jaguars","southern_jaguars",67,58,NA
"2043","game_2022_3015","sam_houston_bearkats","sam_houston_bearkats",66,52,NA
"2044","game_2022_3016","marist_red_foxes","marist_red_foxes",57,44,NA
"2045","game_2022_3017","fairfield_stags","fairfield_stags",61,54,"East"
"2046","game_2022_3018","northern_arizona_lumberjacks","northern_arizona_lumberjacks",69,54,NA
"2047","game_2022_3019","sacramento_state_hornets","sacramento_state_hornets",69,62,NA
"2048","game_2022_302","wichita_state_shockers","wichita_state_shockers",57,48,NA
"2049","game_2022_3020","montana_state_bobcats","montana_state_bobcats",73,59,"West"
"2050","game_2022_3021","murray_state_racers","murray_state_racers",84,82,"South"
"2051","game_2022_3022","new_mexico_lobos","new_mexico_lobos",87,57,"West"
"2052","game_2022_3023","bowling_green_falcons","bowling_green_falcons",71,60,NA
"2053","game_2022_3024","northern_illinois_huskies","northern_illinois_huskies",79,67,"South"
"2054","game_2022_3025","ball_state_cardinals","ball_state_cardinals",67,64,"South"
"2055","game_2022_3026","ohio_bobcats","ohio_bobcats",68,66,"East"
"2056","game_2022_3027","campbell_fighting_camels","campbell_fighting_camels",69,51,"East"
"2057","game_2022_3028","central_arkansas_sugar_bears","central_arkansas_sugar_bears",61,53,NA
"2058","game_2022_3029","nevada_wolf_pack","nevada_wolf_pack",40,39,"West"
"2059","game_2022_303","california_golden_bears","california_golden_bears",70,41,NA
"2060","game_2022_3030","byu_cougars","byu_cougars",70,48,"West"
"2061","game_2022_3031","colorado_state_rams","colorado_state_rams",78,67,"West"
"2062","game_2022_3032","west_virginia_mountaineers","west_virginia_mountaineers",66,54,NA
"2063","game_2022_3033","radford_highlanders","radford_highlanders",56,52,NA
"2064","game_2022_3034","south_carolina_upstate_spartans","south_carolina_upstate_spartans",71,68,"North"
"2065","game_2022_3035","longwood_lancers","longwood_lancers",77,64,"North"
"2066","game_2022_3036","north_carolina_at_aggies","north_carolina_at_aggies",75,68,NA
"2067","game_2022_3037","uc_santa_barbara_gauchos","uc_santa_barbara_gauchos",61,54,NA
"2068","game_2022_3038","wichita_state_shockers","wichita_state_shockers",70,55,NA
"2069","game_2022_3039","manhattan_jaspers","manhattan_jaspers",66,56,NA
"2070","game_2022_304","liberty_flames","liberty_flames",66,63,"East"
"2071","game_2022_3040","st_johns_red_storm","st_johns_red_storm",80,52,NA
"2072","game_2022_3041","iowa_hawkeyes","iowa_hawkeyes",107,79,"South"
"2073","game_2022_3042","kentucky_wildcats","kentucky_wildcats",67,55,NA
"2074","game_2022_3043","pepperdine_waves","pepperdine_waves",61,55,NA
"2075","game_2022_3044","northern_illinois_huskies","northern_illinois_huskies",61,55,"South"
"2076","game_2022_3045","central_michigan_chippewas","central_michigan_chippewas",70,59,NA
"2077","game_2022_3046","ohio_bobcats","ohio_bobcats",79,72,"South"
"2078","game_2022_3047","ball_state_cardinals","ball_state_cardinals",72,70,"South"
"2079","game_2022_3048","akron_zips","akron_zips",68,64,"South"
"2080","game_2022_3049","bowling_green_falcons","bowling_green_falcons",67,51,NA
"2081","game_2022_305","utah_utes","utah_utes",106,71,"West"
"2082","game_2022_3050","app_state_mountaineers","app_state_mountaineers",66,61,"South"
"2083","game_2022_3051","baylor_bears","baylor_bears",88,80,"West"
"2084","game_2022_3052","iowa_state_cyclones","iowa_state_cyclones",77,62,"South"
"2085","game_2022_3053","texas_longhorns","texas_longhorns",66,48,"West"
"2086","game_2022_3054","oklahoma_sooners","oklahoma_sooners",84,58,"West"
"2087","game_2022_3055","duquesne_dukes","duquesne_dukes",67,55,NA
"2088","game_2022_3056","maine_black_bears","maine_black_bears",53,45,NA
"2089","game_2022_3057","ualbany_great_danes","ualbany_great_danes",56,44,NA
"2090","game_2022_3058","stony_brook_seawolves","stony_brook_seawolves",71,63,"East"
"2091","game_2022_3059","hartford_hawks","hartford_hawks",59,57,NA
"2092","game_2022_306","byu_cougars","byu_cougars",80,64,"West"
"2093","game_2022_3060","davidson_wildcats","davidson_wildcats",67,37,"North"
"2094","game_2022_3061","dayton_flyers","dayton_flyers",80,57,"South"
"2095","game_2022_3062","fordham_rams","fordham_rams",55,35,NA
"2096","game_2022_3063","saint_louis_billikens","saint_louis_billikens",60,55,NA
"2097","game_2022_3064","st_bonaventure_bonnies","st_bonaventure_bonnies",61,57,NA
"2098","game_2022_3065","rhode_island_rams","rhode_island_rams",60,46,"East"
"2099","game_2022_3066","campbell_fighting_camels","campbell_fighting_camels",58,55,"East"
"2100","game_2022_3067","hampton_lady_pirates","hampton_lady_pirates",80,64,NA
"2101","game_2022_3068","tulsa_golden_hurricane","tulsa_golden_hurricane",80,68,"North"
"2102","game_2022_3069","south_florida_bulls","south_florida_bulls",62,56,NA
"2103","game_2022_3070","ucf_knights","ucf_knights",69,67,"North"
"2104","game_2022_3071","temple_owls","temple_owls",68,64,NA
"2105","game_2022_3072","holy_cross_crusaders","holy_cross_crusaders",55,44,"East"
"2106","game_2022_3073","boston_university_terriers","boston_university_terriers",67,57,NA
"2107","game_2022_3074","army_black_knights","army_black_knights",70,57,NA
"2108","game_2022_3075","loyola_maryland_greyhounds","loyola_maryland_greyhounds",62,61,NA
"2109","game_2022_3076","bucknell_bison","bucknell_bison",53,43,"East"
"2110","game_2022_3077","marquette_golden_eagles","marquette_golden_eagles",62,43,"South"
"2111","game_2022_3078","northeastern_huskies","northeastern_huskies",81,70,"North"
"2112","game_2022_3079","wyoming_cowgirls","wyoming_cowgirls",61,47,NA
"2113","game_2022_308","louisiana_ragin_cajuns","louisiana_ragin_cajuns",73,69,"North"
"2114","game_2022_3080","charlotte_49ers","charlotte_49ers",64,61,"North"
"2115","game_2022_3081","delaware_blue_hens","delaware_blue_hens",78,69,"East"
"2116","game_2022_3082","oregon_ducks","oregon_ducks",70,66,"West"
"2117","game_2022_3083","arizona_wildcats","arizona_wildcats",74,63,"West"
"2118","game_2022_3084","uconn_huskies","uconn_huskies",80,78,"South"
"2119","game_2022_3085","washington_state_cougars","washington_state_cougars",58,51,NA
"2120","game_2022_3086","columbia_lions","columbia_lions",61,56,"East"
"2121","game_2022_3087","arkansas_razorbacks","arkansas_razorbacks",90,76,"North"
"2122","game_2022_3088","auburn_tigers","auburn_tigers",71,61,NA
"2123","game_2022_3089","mississippi_state_bulldogs","mississippi_state_bulldogs",77,62,NA
"2124","game_2022_309","utep_miners","utep_miners",89,69,NA
"2125","game_2022_3090","vanderbilt_commodores","vanderbilt_commodores",65,57,"South"
"2126","game_2022_3091","michigan_wolverines","michigan_wolverines",77,58,"South"
"2127","game_2022_3092","michigan_state_spartans","michigan_state_spartans",79,58,"South"
"2128","game_2022_3093","purdue_boilermakers","purdue_boilermakers",80,66,NA
"2129","game_2022_3094","maryland_terrapins","maryland_terrapins",72,55,NA
"2130","game_2022_3095","nebraska_cornhuskers","nebraska_cornhuskers",77,44,"West"
"2131","game_2022_3096","air_force_falcons","air_force_falcons",59,46,"West"
"2132","game_2022_3097","colorado_state_rams","colorado_state_rams",66,55,"West"
"2133","game_2022_3098","unlv_lady_rebels","unlv_lady_rebels",85,79,"West"
"2134","game_2022_3099","utah_state_aggies","utah_state_aggies",63,61,NA
"2135","game_2022_310","richmond_spiders","richmond_spiders",96,47,NA
"2136","game_2022_3100","georgia_state_panthers","georgia_state_panthers",72,66,NA
"2137","game_2022_3101","troy_trojans","troy_trojans",78,72,"North"
"2138","game_2022_3102","ut_arlington_mavericks","ut_arlington_mavericks",90,87,NA
"2139","game_2022_3103","texas_state_bobcats","texas_state_bobcats",69,65,"North"
"2140","game_2022_3104","gonzaga_bulldogs","gonzaga_bulldogs",66,54,"West"
"2141","game_2022_3105","portland_pilots","portland_pilots",68,55,"West"
"2142","game_2022_3106","loyola_marymount_lions","loyola_marymount_lions",66,56,NA
"2143","game_2022_3107","san_francisco_dons","san_francisco_dons",70,56,NA
"2144","game_2022_3108","byu_cougars","byu_cougars",76,44,"West"
"2145","game_2022_3109","missouri_state_lady_bears","missouri_state_lady_bears",82,35,NA
"2146","game_2022_311","southern_miss_lady_eagles","southern_miss_lady_eagles",77,60,"North"
"2147","game_2022_3110","drake_bulldogs","drake_bulldogs",80,56,NA
"2148","game_2022_3111","northern_iowa_panthers","northern_iowa_panthers",74,67,"South"
"2149","game_2022_3112","notre_dame_fighting_irish","notre_dame_fighting_irish",83,62,"South"
"2150","game_2022_3113","louisville_cardinals","louisville_cardinals",75,62,"North"
"2151","game_2022_3114","pittsburgh_panthers","pittsburgh_panthers",78,73,NA
"2152","game_2022_3115","north_carolina_tar_heels","north_carolina_tar_heels",78,62,NA
"2153","game_2022_3116","georgia_tech_yellow_jackets","georgia_tech_yellow_jackets",68,49,NA
"2154","game_2022_3117","virginia_tech_hokies","virginia_tech_hokies",71,42,NA
"2155","game_2022_3118","miami_hurricanes","miami_hurricanes",66,59,"North"
"2156","game_2022_3119","jacksonville_dolphins","jacksonville_dolphins",58,51,"North"
"2157","game_2022_3120","liberty_flames","liberty_flames",75,63,"East"
"2158","game_2022_3121","jacksonville_state_gamecocks","jacksonville_state_gamecocks",71,68,"North"
"2159","game_2022_3122","stetson_hatters","stetson_hatters",64,53,NA
"2160","game_2022_3123","florida_gulf_coast_eagles","florida_gulf_coast_eagles",92,70,NA
"2161","game_2022_3124","central_arkansas_sugar_bears","central_arkansas_sugar_bears",56,53,NA
"2162","game_2022_3125","sacramento_state_hornets","sacramento_state_hornets",73,57,"West"
"2163","game_2022_3126","northern_colorado_bears","northern_colorado_bears",65,55,NA
"2164","game_2022_3127","montana_state_bobcats","montana_state_bobcats",65,55,NA
"2165","game_2022_3128","southern_utah_thunderbirds","southern_utah_thunderbirds",64,63,NA
"2166","game_2022_3129","cal_state_fullerton_titans","cal_state_fullerton_titans",69,65,NA
"2167","game_2022_313","michigan_wolverines","michigan_wolverines",82,46,"South"
"2168","game_2022_3130","uc_irvine_anteaters","uc_irvine_anteaters",81,73,NA
"2169","game_2022_3131","uc_san_diego_tritons","uc_san_diego_tritons",69,58,NA
"2170","game_2022_3132","long_beach_state_beach","long_beach_state_beach",56,46,"West"
"2171","game_2022_3133","uc_santa_barbara_gauchos","uc_santa_barbara_gauchos",65,51,"West"
"2172","game_2022_3134","fairfield_stags","fairfield_stags",59,39,"East"
"2173","game_2022_3135","monmouth_hawks","monmouth_hawks",63,53,NA
"2174","game_2022_3136","quinnipiac_bobcats","quinnipiac_bobcats",62,53,NA
"2175","game_2022_3137","manhattan_jaspers","manhattan_jaspers",71,69,NA
"2176","game_2022_3138","niagara_purple_eagles","niagara_purple_eagles",82,69,NA
"2177","game_2022_3139","wofford_terriers","wofford_terriers",76,53,NA
"2178","game_2022_314","utah_state_aggies","utah_state_aggies",85,75,NA
"2179","game_2022_3140","furman_paladins","furman_paladins",68,54,NA
"2180","game_2022_3141","se_louisiana_lady_lions","se_louisiana_lady_lions",48,43,"North"
"2181","game_2022_3142","houston_christian_huskies","houston_christian_huskies",58,49,"North"
"2182","game_2022_3143","mcneese_cowgirls","mcneese_cowgirls",73,65,NA
"2183","game_2022_3144","incarnate_word_cardinals","incarnate_word_cardinals",52,45,NA
"2184","game_2022_3145","south_dakota_state_jackrabbits","south_dakota_state_jackrabbits",75,49,NA
"2185","game_2022_3146","oral_roberts_golden_eagles","oral_roberts_golden_eagles",64,55,NA
"2186","game_2022_3147","kansas_city_roos","kansas_city_roos",72,54,NA
"2187","game_2022_3148","south_dakota_coyotes","south_dakota_coyotes",78,59,NA
"2188","game_2022_3149","utah_valley_wolverines","utah_valley_wolverines",82,62,NA
"2189","game_2022_3150","stephen_f_austin_ladyjacks","stephen_f_austin_ladyjacks",76,57,NA
"2190","game_2022_3151","abilene_christian_wildcats","abilene_christian_wildcats",88,69,"West"
"2191","game_2022_3152","lamar_cardinals","lamar_cardinals",53,45,NA
"2192","game_2022_3153","sam_houston_bearkats","sam_houston_bearkats",73,65,"West"
"2193","game_2022_3154","northern_kentucky_norse","northern_kentucky_norse",61,53,NA
"2194","game_2022_3155","cleveland_state_vikings","cleveland_state_vikings",54,45,"South"
"2195","game_2022_3156","green_bay_phoenix","green_bay_phoenix",73,51,"South"
"2196","game_2022_3157","iu_indianapolis_jaguars","iu_indianapolis_jaguars",74,55,"South"
"2197","game_2022_3158","long_island_university_sharks","long_island_university_sharks",74,67,NA
"2198","game_2022_3159","merrimack_warriors","merrimack_warriors",92,55,NA
"2199","game_2022_3160","fairleigh_dickinson_knights","fairleigh_dickinson_knights",64,56,NA
"2200","game_2022_3161","st_francis_brooklyn_terriers","st_francis_brooklyn_terriers",63,37,NA
"2201","game_2022_3162","wagner_seahawks","wagner_seahawks",63,39,NA
"2202","game_2022_3163","florida_atlantic_owls","florida_atlantic_owls",54,52,NA
"2203","game_2022_3164","rice_owls","rice_owls",72,64,"North"
"2204","game_2022_3165","middle_tennessee_blue_raiders","middle_tennessee_blue_raiders",80,41,"South"
"2205","game_2022_3166","north_texas_mean_green","north_texas_mean_green",72,66,"West"
"2206","game_2022_3167","uab_blazers","uab_blazers",86,70,NA
"2207","game_2022_3168","florida_international_panthers","florida_international_panthers",81,53,NA
"2208","game_2022_3169","austin_peay_governors","austin_peay_governors",70,68,"South"
"2209","game_2022_317","notre_dame_fighting_irish","notre_dame_fighting_irish",82,56,"South"
"2210","game_2022_3170","eastern_illinois_panthers","eastern_illinois_panthers",81,77,"South"
"2211","game_2022_3171","southeast_missouri_state_redhawks","southeast_missouri_state_redhawks",60,53,NA
"2212","game_2022_3172","siu_edwardsville_cougars","siu_edwardsville_cougars",79,72,NA
"2213","game_2022_3173","north_carolina_at_aggies","north_carolina_at_aggies",88,47,NA
"2214","game_2022_3174","south_carolina_gamecocks","south_carolina_gamecocks",69,40,"North"
"2215","game_2022_3175","iowa_hawkeyes","iowa_hawkeyes",72,67,"South"
"2216","game_2022_3176","delaware_blue_hens","delaware_blue_hens",70,56,"East"
"2217","game_2022_3177","drexel_dragons","drexel_dragons",72,60,"East"
"2218","game_2022_3178","james_madison_dukes","james_madison_dukes",65,53,NA
"2219","game_2022_3179","towson_tigers","towson_tigers",86,81,NA
"2220","game_2022_318","usc_trojans","usc_trojans",65,48,NA
"2221","game_2022_3180","loyola_chicago_ramblers","loyola_chicago_ramblers",62,48,"South"
"2222","game_2022_3181","stony_brook_seawolves","stony_brook_seawolves",73,60,NA
"2223","game_2022_3182","youngstown_state_penguins","youngstown_state_penguins",78,59,NA
"2224","game_2022_3183","robert_morris_colonials","robert_morris_colonials",73,65,NA
"2225","game_2022_3184","princeton_tigers","princeton_tigers",61,49,"East"
"2226","game_2022_3185","depaul_blue_demons","depaul_blue_demons",94,88,"South"
"2227","game_2022_3186","lehigh_mountain_hawks","lehigh_mountain_hawks",67,61,NA
"2228","game_2022_3187","villanova_wildcats","villanova_wildcats",59,44,NA
"2229","game_2022_3188","creighton_bluejays","creighton_bluejays",95,71,"West"
"2230","game_2022_3189","xavier_musketeers","xavier_musketeers",70,67,NA
"2231","game_2022_319","columbia_lions","columbia_lions",82,78,NA
"2232","game_2022_3190","stanford_cardinal","stanford_cardinal",78,50,NA
"2233","game_2022_3191","colorado_buffaloes","colorado_buffaloes",66,62,"West"
"2234","game_2022_3192","oregon_state_beavers","oregon_state_beavers",63,61,NA
"2235","game_2022_3193","washington_state_cougars","washington_state_cougars",60,56,NA
"2236","game_2022_3194","unlv_lady_rebels","unlv_lady_rebels",72,54,"West"
"2237","game_2022_3195","san_jose_state_spartans","san_jose_state_spartans",61,59,NA
"2238","game_2022_3196","fresno_state_bulldogs","fresno_state_bulldogs",71,57,NA
"2239","game_2022_3197","wyoming_cowgirls","wyoming_cowgirls",62,53,"West"
"2240","game_2022_3198","new_mexico_lobos","new_mexico_lobos",67,58,"West"
"2241","game_2022_3199","akron_zips","akron_zips",70,60,"South"
"2242","game_2022_32","san_diego_toreros","san_diego_toreros",86,53,"West"
"2243","game_2022_320","duke_blue_devils","duke_blue_devils",87,45,NA
"2244","game_2022_3200","western_michigan_broncos","western_michigan_broncos",74,64,"South"
"2245","game_2022_3201","eastern_michigan_eagles","eastern_michigan_eagles",80,69,NA
"2246","game_2022_3202","buffalo_bulls","buffalo_bulls",68,61,"East"
"2247","game_2022_3203","toledo_rockets","toledo_rockets",71,67,NA
"2248","game_2022_3204","app_state_mountaineers","app_state_mountaineers",70,68,"South"
"2249","game_2022_3205","troy_trojans","troy_trojans",60,56,NA
"2250","game_2022_3206","georgia_southern_eagles","georgia_southern_eagles",77,69,"North"
"2251","game_2022_3207","louisiana_ragin_cajuns","louisiana_ragin_cajuns",76,55,"North"
"2252","game_2022_3208","texas_state_bobcats","texas_state_bobcats",75,69,NA
"2253","game_2022_3209","ut_arlington_mavericks","ut_arlington_mavericks",64,53,"North"
"2254","game_2022_321","nc_state_wolfpack","nc_state_wolfpack",85,52,"North"
"2255","game_2022_3210","gonzaga_bulldogs","gonzaga_bulldogs",69,43,"West"
"2256","game_2022_3211","santa_clara_broncos","santa_clara_broncos",75,64,NA
"2257","game_2022_3212","loyola_marymount_lions","loyola_marymount_lions",73,62,NA
"2258","game_2022_3213","byu_cougars","byu_cougars",99,58,"West"
"2259","game_2022_3214","baylor_bears","baylor_bears",87,54,"West"
"2260","game_2022_3215","iowa_state_cyclones","iowa_state_cyclones",86,65,"South"
"2261","game_2022_3216","kansas_jayhawks","kansas_jayhawks",68,54,"South"
"2262","game_2022_3217","kansas_state_wildcats","kansas_state_wildcats",63,54,"West"
"2263","game_2022_3218","oklahoma_sooners","oklahoma_sooners",65,63,"West"
"2264","game_2022_3219","southern_illinois_salukis","southern_illinois_salukis",75,62,NA
"2265","game_2022_322","florida_state_seminoles","florida_state_seminoles",79,42,"North"
"2266","game_2022_3220","missouri_state_lady_bears","missouri_state_lady_bears",62,58,NA
"2267","game_2022_3221","northern_iowa_panthers","northern_iowa_panthers",60,36,NA
"2268","game_2022_3222","illinois_state_redbirds","illinois_state_redbirds",70,58,"South"
"2269","game_2022_3223","george_mason_patriots","george_mason_patriots",52,46,NA
"2270","game_2022_3224","stetson_hatters","stetson_hatters",70,52,NA
"2271","game_2022_3225","jacksonville_dolphins","jacksonville_dolphins",55,53,NA
"2272","game_2022_3226","kennesaw_state_owls","kennesaw_state_owls",63,50,NA
"2273","game_2022_3227","liberty_flames","liberty_flames",62,57,"North"
"2274","game_2022_3228","florida_gulf_coast_eagles","florida_gulf_coast_eagles",98,66,NA
"2275","game_2022_3229","north_florida_ospreys","north_florida_ospreys",83,75,NA
